rights_statement,record_count,rights_category
Copyright © 2011 Swinburne University of Technology. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).,1,cc_by_nc
"Copyright © 2011 by BMJ Publishing Group Ltd and the Health Foundation. All rights reserved. TThis is an open-access article distributed under the terms of the Creative Commons Attribution Non-commercial License, which permits use, distribution, and reproduction in any medium, provided the original work is properly cited, the use is non commercial and is otherwise in compliance with the license. See: http://creativecommons.org/licenses/by-nc/2.0/ and http://creativecommons.org/licenses/by-nc/2.0/legalcode.",1,cc_by_nc
Copyright © 2011. The McKenzie Institute (http://www.mckenziemdt.org/). All rights reserved. By special permission Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes only. The definitive version was published in (see Citation).,1,cc_by_nc
"Copyright © 2012 American Institute of Physics (API)  (http://www.aip.org). The author(s), and in the case of a Work Made For Hire, as deﬁned in the U.S. Copyright Act, 17 U.S.C. § 101, the employer named below, shall have the following rights (the ‘‘Author Rights’’): The right to use all or part of the Article, including the AIP-prepared version without revision or modiﬁcation, on the author(s)’ web home page or employer’s website and to make copies of all or part of the Article for the author(s)’ and/or the employer’s use for lecture or classroom purposes - strictly for non commercial purposes only. If a fee is charged for any use, AIP permission must be obtained",1,cc_by_nc
"Copyright © 2012 The Editors, New Zealand Sociology (http://web.me.com/saanz/SAANZ/Journal.html). All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
"Copyright © 2013 The Editors, New Zealand Sociology. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
Copyright © 2015. Manukau Institute of Technology (http://www.manukau.ac.nz/). All rights reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation).,1,cc_by_nc
"Copyright © 2016 by Alan Renwick. All rights reserved. Readers may make verbatim copies of this document for non-commercial purposes by any means, provided that this copyright notice appears on all such copies. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc
"Copyright © 2016, Lippincott Williams & Wilkins, Two Commerce Square, 2001 Market Street, Philadelphia, PA 19103 U.S.A. All rights reserved. Copyright in the documents (""Contents"") on the Lippincott Williams & Wilkins Web Servers is owned by Lippincott Williams & Wilkins (LWW), unless otherwise indicated. LWW hereby authorizes you to copy documents published by LWW on the World Wide Web for non-commercial uses within your organization only. In consideration of this authorization, you agree that any copy of these documents which you make shall retain all copyright and other proprietary notices contained herein.",1,cc_by_nc
"Copyright © 2017, Lippincott Williams & Wilkins, Two Commerce Square, 2001 Market Street, Philadelphia, PA 19103 U.S.A. All rights reserved. Copyright in the documents (""Contents"") on the Lippincott Williams & Wilkins Web Servers is owned by Lippincott Williams & Wilkins (LWW), unless otherwise indicated. LWW hereby authorizes you to copy documents published by LWW on the World Wide Web for non-commercial uses within your organization only. In consideration of this authorization, you agree that any copy of these documents which you make shall retain all copyright and other proprietary notices contained herein.",1,cc_by_nc
"Copyright © 2018 The Authors, some rights reserved; exclusive licensee American Association
for the Advancement of Science. No claim to original U.S. Government Works. Distributed under a Creative
Commons Attribution NonCommercial License 4.0 (CC BY-NC).",1,cc_by_nc
"Copyright © 2018 by Institute for Poverty Alleviation and International Development
This is an open access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/
by-nc/4.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited",1,cc_by_nc
"Copyright © 2018, Lippincott Williams & Wilkins, Two Commerce Square, 2001 Market Street, Philadelphia, PA 19103 U.S.A. All rights reserved. Copyright in the documents (""Contents"") on the Lippincott Williams & Wilkins Web Servers is owned by Lippincott Williams & Wilkins (LWW), unless otherwise indicated. LWW hereby authorizes you to copy documents published by LWW on the World Wide Web for non-commercial uses within your organization only. In consideration of this authorization, you agree that any copy of these documents which you make shall retain all copyright and other proprietary notices contained herein.",1,cc_by_nc
Copyright © 2020 by the author(s). Published here under license by The Resilience Alliance. This article  is under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Copyright © AAPAE and the authors 2009. Apart from any fair dealing for the purposes of research or private study, criticism or review, as permitted under the Copyright Act, no part of this publication may be reproduced, stored or transmitted, in any form or by any means, without the prior written permission of the publishers. Enquiries concerning reproduction outside those terms should be sent to the publishers at the address above. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes.",1,cc_by_nc
"Copyright © BMJ Publishing, YYYY. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version).",1,cc_by_nc
"Copyright © Cambridge University Press, 2009. (http://journals.cambridge.org). Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version)",1,cc_by_nc
"Copyright © Emerald Group Publishing Limited, 2006. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at www.emeraldinsight.com (see Publisher’s Version).",1,cc_by_nc
"Copyright © Emerald Group Publishing Limited, 2007. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at www.emeraldinsight.com (see Publisher’s Version).",1,cc_by_nc
"Copyright © Emerald Group Publishing Limited, 2008. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at www.emeraldinsight.com (see Publisher’s Version).",1,cc_by_nc
"Copyright © Emerald Group Publishing Limited, 2012. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at www.emeraldinsight.com (see Publisher’s Version).",1,cc_by_nc
"Copyright © Emerald Group Publishing Limited, 2014. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at www.emeraldinsight.com (see Publisher’s Version).",1,cc_by_nc
"Copyright © Emerald Group Publishing Limited, 2019. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at www.emeraldinsight.com (see Publisher’s Version).",1,cc_by_nc
"Copyright © Emerald Group Publishing Limited, 2020. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at www.emeraldinsight.com (see Publisher’s Version).",1,cc_by_nc
"Copyright © Inderscience Enterprises Ltd., 2011. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version)",1,cc_by_nc
"Copyright © Inderscience Enterprises Ltd., 2017. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version).",1,cc_by_nc
"Copyright © Informa Healthcare, 2007. Authors retain the right to place his/her post-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version)",1,cc_by_nc
"Copyright © Informa Healthcare, 2010. Authors retain the right to place his/her post-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version)",1,cc_by_nc
"Copyright © Informa Healthcare, 2011. Authors retain the right to place his/her post-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version)",1,cc_by_nc
"Copyright © Informa Healthcare, 2015. Authors retain the right to place his/her post-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version).",1,cc_by_nc
"Copyright © Korean Society for Food Science of Animal Resources. This is an open access article distributed under the terms of the Creative Commons Attribution Non-Commercial License http://creativecommons.org/licences/by-nc/3.0) which
permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original
work is properly cited.",1,cc_by_nc
"Copyright © New Zealand Medical Association, 2007. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
"Copyright © New Zealand Medical Association, 2008. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
"Copyright © New Zealand Medical Association, 2011. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
"Copyright © New Zealand Medical Association, 2012. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
"Copyright © New Zealand Medical Association, 2015. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
"Copyright © New Zealand Medical Association, 2016. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
"Copyright © New Zealand Medical Association, 2018. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).",1,cc_by_nc
"Copyright © New Zealand Medical Association, 2019. All Rights Reserved. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).
The New Zealand Medical Journal is already largely a free-to-all publication. All items more than 6 months old are freely available to anyone in the world who has internet access.",1,cc_by_nc
"Copyright © Roslyn Kerr 2016.
Attribution-NonCommercial (CC-BY-NC) 4.0 International (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc
"Copyright © The Author. These documents are made available under a Creative Commons licence, Attribution-Noncommercial (BY-NC). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc
"Copyright © Thomson Reuters, 2011. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version)",1,cc_by_nc
"Copyright © Thomson Reuters, 2015. Authors retain the right to place his/her pre-publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher's Version).",1,cc_by_nc
"Copyright ⓒ 2018 Korean Association for Business Communication. This is an Open-Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/4.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",1,cc_by_nc
"Copyright:	©	2017	Boland	&	Demirbag.		This	is	an	open	access	article	distributed	under	the	terms	of	the	Creative	Commons	Attribution	Non-Commercial	License,	which	permits	unrestricted	non-commercial	use,	distribution,	and	reproduction	in	any	medium,	provided	the	original	author	and	source	are	credited.",1,cc_by_nc
"Copyright:	©	2017	Boland.		This	is	an	open	access	article	distributed	under	the	terms	of	the	Creative	Commons	Attribution	Non-Commercial	License,	which	permits	unrestricted	non-commercial	use,	distribution,	and	reproduction	in	any	medium,	provided	the	original	author	and	source	are	credited.",1,cc_by_nc
"Copyright: © 2015 AT Litchfield and A Shahzad. This is an open-access article distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 Australia License, which permits non-commercial use, distribution, and reproduction in any medium, provided the original author and ACIS are credited.",1,cc_by_nc
"Copyright: © 2015 Adhikari, Mathrani and Parsons. This is an open-access article distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 Australia License, which permits non-commercial use, distribution, and reproduction in any medium, provided the original author and ACIS are credited.",1,cc_by_nc
"Copyright: ©2017 Boland. This is an open access	 article	
distributed under	the terms of the Creative Commons	
Attribution Non-Commercial License, which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original author and source are credited.",1,cc_by_nc
Counsellor Clients as Insider Experts in a School Community  by Nigel Pizzini and Helen Gremillion is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,1,cc_by_nc
Creating Interfaces for Live Octophonic Spatialisation of Sound is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
Creative Commons Attribution Non-Commercial 3.0 Unported License,1,cc_by_nc
Creative Commons Attribution Non-Commercial License,1,cc_by_nc
Creative Commons Attribution Non-Commercial License 4.0 International,1,cc_by_nc
Creative Commons Attribution Non-commercial International Licence 4.0 (CC BY-NC 4.0).,1,cc_by_nc
"Creative Commons Attribution Non-commercial International Licence 4.0 (CC BY-NC 4.0). To reuse the AAM for commercial purposes, permission should be sought by contacting permissions@emeraldinsight.com.",1,cc_by_nc
Creative Commons Attribution-Noncommercial 3.0 Unported License.,1,cc_by_nc
"Creative Commons BY-NC 3.0 Andrew Moore. Creative Commons Attribution NonCommercial 3.0. You are free to share, copy, distribute and transmit the work or to remix and adapt the work under the following conditions: you must attribute the work in the manner specified by the author or licensor (but not in any way that suggests that they endorse you or your use of the work) and you may not use this work for commercial purposes. This licence excludes the photographs from The Press, which are copyright Fairfax Media and may only be used with the permission of Fairfax Media.",1,cc_by_nc
"Creative Commons CC BY-NC: This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 License (http://www.creativecommons.org/licenses/by-nc/3.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access pages (https://us.sagepub.com/en-us/nam/open-access-at-sage).",1,cc_by_nc
"Creative Commons Non Commercial CC BY-NC: This article is distributed under the terms of the Creative
Commons Attribution-NonCommercial 4.0 License",1,cc_by_nc
"Creative Commons Non Commercial CC BY-NC: This article is distributed under the terms of the Creative Commons Attribution-Non-
Commercial 3.0 License (http://www.creativecommons.org/licenses/by-nc/3.0/) which permits non-commercial use, reproduction and
distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access pages (https://
us.sagepub.com/en-us/nam/open-access-at-sage).",1,cc_by_nc
"Creative Commons Non Commercial CC BY-NC: This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 License (http://www.creativecommons.org/licenses/by-nc/3.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access pages (https://us.sagepub.com/en-us/nam/open-access-at-sage).",1,cc_by_nc
"Creative Commons Non Commercial CC BY-NC: This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 License (http://www.creativecommons.org/licenses/by-nc/4.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access pages (https://us.sagepub.com/en-us/nam/open-access-at-sage).",1,cc_by_nc
"Creative Commons Non Commercial CC BY-NC: This article is distributed under the terms of the Creative Commons AttributionNonCommercial 4.0 License (http://www.creativecommons.org/licenses/by-nc/4.0/) which permits non-commercial use,
reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and
Open Access pages (https://us.sagepub.com/en-us/nam/open-access-at-sage).",1,cc_by_nc
Creative Commons license - Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),1,cc_by_nc
Creative Commons license Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),1,cc_by_nc
"Cyclosorus interruptus. Large population of mature plants growing in wetland.  
© Leon Perrie 2013 CC BY-NC 3.0 NZ",1,cc_by_nc
"De Gruyter Open publishes fully open access journals, which means that all articles are available on the internet to all users immediately upon publication. Non-commercial use and distribution in any medium is permitted, provided the author and the journal are properly credited.",1,cc_by_nc
Delirium assessment and management: A qualitative study on aged-care nurses’ experiences  by Ray Jauny and John Parsons is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,1,cc_by_nc
"Designing a children’s literature course for diverse adult learners: Co-constructing learning spaces through creativity by Stephanie
Sheehan, Anne Kayes and Tui Matelau is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Dicksonia fibrosa: mature plant with skirt of dead fronds.
© Leon Perrie 2013 CC BY-NC 3.0 NZ",1,cc_by_nc
"Dicksonia squarrosa: mature plants growing in a grove, showing orange-brown dead fronds.
© Te Papa 2011 CC-BY-NC 3.0 NZ",1,cc_by_nc
"Disclosure of Internal Control Information by Chinese Cross Listed Companies by Xiangrong (Gloria) Hao and Elizabeth A. Rainsbury, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
Disclosure standards of large New Zealand companies: A content analysis study of compliance with the FMA’s corporate governance guidelines by Allan Chang is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
Distributed under a Creative Commons Attribution NonCommercial License 4.0 (CC BY-NC).,1,cc_by_nc
"Dryopteris affinis. Mature plant with 2-pinnate fronds.
© Leon Perrie CC BY-NC 3.0 NZ",1,cc_by_nc
"Dryopteris filix-mas. Adaxial surface of mature 2-pinnate frond.
© Leon Perrie CC BY-NC 3.0 NZ",1,cc_by_nc
"Early welfare in Kurow, New Zealand is licensed under a Creative Commons Attribution-NonCommercial 4.0
International License.",1,cc_by_nc
"Ecological communities of tree species threatened by myrtle rust (Austropuccinia psidii (G. Winter) Beenken): The lichenised mycobiota of pōhutukawa (Metrosideros excelsa Sol. ex Gaertn., Myrtaceae), by Dan J. Blanchon, Dhahara Ranatunga, Andrew J. Marshall, Peter J. de Lange, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Embedding Building Information Modelling into Construction Technology and Documentation courses: A case study of the Unitec National Diploma Programmes by Malachy McGarrigle, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Embedding learning for future and imagined communities in portfolio assessment, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License",1,cc_by_nc
Engaging youth in community action research: a visual methods approach to HIV and AIDS awareness is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
Entry-level tertiary student perceptions of challenges when using a wiki: Trust and peer teaching by Kay Hammond and Catherine Powell is licensed under a Creative Commons AttributionNonCommercial 4.0 International License.,1,cc_by_nc
Epistemology and community-worker education: Questioning the knowledge we value / valuing the knowledge we question is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Equisetum arvense: brown unbranched fertile stem with terminal strobilus, and green sterile stems with branches arising in whorls.   
© Phil Garnock-Jones 2013 CC-BY-NC 3.0 NZ",1,cc_by_nc
"Equisetum hyemale: unbranched fertile and sterile stems.  
© Te Papa 2013 CC BY-NC 3.0 NZ",1,cc_by_nc
"Ethnic Migrant Media Forum 2014. Curated Proceedings is licensed under a Creative Commons AttributionNonCommercial
4.0 International License.",1,cc_by_nc
"Evocations of the Other: Treatments of the exotic and the feminine in nineteenth century music – The redemption of
Sheherazade is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Except where otherwise noted, all content on this website is licensed under a Creative Commons Attribution 3.0 License. This license allows for commercial and non-commercial redistribution as well as modifications of the work as long as attribution is given to the authors and the Technology Innovation Management Review as the original publication source, and a link to the article on the TIM Review website is provided.",1,cc_by_nc
"Experiencing women’s advocacy: Connections with and departures from a feminist socio-political movement to end violence against women, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Exploring the role of Buddhist monks’ and nuns’ engagement in community development as catalysts for social change and sustainable development in Lao People’s Democratic Republic: A case study of the Buddhism for Development Project at Ban Bungsanthueng, Nongbok District, Khammouane Province, by Toung Eh Synuanchanh, by Kalinga Seneviratne, is licensed under a Creative Commons
Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"FMA authorizes you to view and download a single copy of the material on this web site solely for your personal, non-commercial use. You may not sell or modify our site material or reproduce, display, publicly perform, distribute, or otherwise use the material in any way for any commercial purpose.",1,cc_by_nc
File to Factory: A case study of automated prefabrication house-building methods for small-to-medium enterprises  by Yusef Patel is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,1,cc_by_nc
"First record of Himalayan wineberry (Rubus ellipticus var. obcordatus (Franch.) Focke., Rosaceae) in New Zealand, by Peter J. de Lange, Dan J. Blanchon, Erin J. Doyle, Andrew J. Marshall, Ines Schönberger and Sarah Killick, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"For reproduction of the photolithograph, for non-commercial purposes, contact the Alexander Turnbull Library. 
Copyright: New Zealand Defence Department",1,cc_by_nc
Free article. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).,1,cc_by_nc
Global Warming and Climate Change in India: A Social Work Perspective is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Guide Me Without Touching My Hand: Reflections on the Dramaturgical Development of the Devised-Theatre Show One by One By Pedro Ilgenfritz, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Hack education: Crowdsourcing the future of education in New Zealand by David Parsons, Jonathan Lynch, Binglan Han and Rochelle Thorn is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"How can Herman and Chomsky’s Ideas Function in a Post-communist World? is licensed under a Creative Commons
Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"How does the option of video assessment impact on student choice and grades? by Lynley Schofield, Karen Baker, Darcy Vo, Truman Pham Lucie Lindsay and Binglan Han is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Human Biometric Traits: A Systematic Review Focusing on Vascular Patterns by Dr Soheil Varastehpour, Dr Hamid Sharifzadeh, Dr Iman Ardekani and Dr Abdolhossein Sarrafzadeh is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Huperzia australiana. Mature plant showing erect, sparingly branched stems.
© Te Papa CC BY-NC 4.0",1,cc_by_nc
"Hymenophyllum bivalve. Ovate, 4-pinnatifid lamina with sori lying in the plane of the frond, not bent upwards.  
© Leon Perrie 2013 CC-BY-NC 3.0 NZ",1,cc_by_nc
"If authors choose open access in the Springer Open Choice program, the copyright remains with them, the authors of the article.

As of January 2012, the majority of Springer’s Open Choice eligible journals publish open access articles under the liberal Creative Commons Attribution 4.0 International (CC BY) license. The CC BY license permits unrestricted use, distribution and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.

A limited number of journals continue to use the Creative Commons Attribution Non-Commercial 4.0 International (CC BY-NC) license, including those published under our Adis imprint.",1,cc_by_nc
"If you can say yes to all of these statements, you are ready for open access publication under a Springer Compact agreement:
My open access article has been accepted by an Open Choice eligible journal* 
I am the corresponding author
I am affiliated with an eligible institution/university*
The type of my article is covered by my institution’s/university’s agreement*
Tip: To increase the chances of being recognized by the institutions as eligible, corresponding authors are advised to use their email address from the respective institution instead of their private email address.
If authors choose open access in the Springer Open Choice program, the copyright remains with them, the authors of the article.
As of January 2012, the majority of Springer’s Open Choice eligible journals publish open access articles under the liberal Creative Commons Attribution 4.0 International (CC BY) license. The CC BY license permits unrestricted use, distribution and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.
A limited number of journals continue to use the Creative Commons Attribution Non-Commercial 4.0 International (CC BY-NC) license, including those published under our Adis imprint.",1,cc_by_nc
"Implementation of Tikanga Māori in Animal Euthanasia Teaching by Arnja Dale, Jessica Walker and John Perrott, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Implications for selected indigenous fauna of Tiritiri Matangi of the establishment of Austropuccinia psidii (G. Winter) Beenken (myrtle rust) in northern New Zealand, by Mark Large and Mel Galbraith, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
Intergenerational transmission of communication – a Tongan perspective is licensed under a Creative Commons Attribution NonCommercial 4.0 International License.,1,cc_by_nc
It is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Iwi and local government partnerships in biosecurity: A case study of Te Arawa Catfish Killas in response to a pest fish incursion in the Bay of Plenty, New Zealand, by Lucas MacDonald and William Anaru, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
Language and myths of poverty is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Leadership Through Peer Mediation: Research Report by Dr Helene Connor and Leo Buccahan, is licensed under a Creative Commons AttributionNonCommercial 3.0 New Zealand license.",1,cc_by_nc
"Leptopteris hymenophylloides: mature frond showing long basal pinnae and stipe.
© Te Papa 2012 CC BY-NC 3.0 NZ",1,cc_by_nc
Licensed under Creative Commons Attribution 4.0 International Attribution-NonCommercial 4.0 International CC BY 4.0 cc https://creativecommons.org/licenses/by/4.0/,1,cc_by_nc
Licensed under Creative Commons Attribution-NonCommercial 2.0 Generic CC BY-NC 2.0 cc https://creativecommons.org/licenses/by-nc/2.0/,1,cc_by_nc
Licensed under Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) https://creativecommons.org/licenses/by-nc/3.0/ NZ,1,cc_by_nc
Licensed under Creative Commons Attribution-NonCommercial 4.0 International (CC BY-NC 4.0) https://creativecommons.org/licenses/by-nc/4.0/,1,cc_by_nc
Licensed under Creative Commons CC BY-NC 3.0 cc https://creativecommons.org/licenses/by-nc/3.0/,1,cc_by_nc
"Licensed under a Creative Commons Attribution-
NonCommercial 4.0 International License.",1,cc_by_nc
Licensed under a Creative Commons AttributionNonCommercial 4.0 International License.,1,cc_by_nc
Loan courtesy of Mary Reid ; This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
Looks like a classroom to us by John Stansfield is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Lycopodium deuterodensum. Mature, branching aerial stems with appressed leaves.
© Te Papa CC BY-NC 4.0",1,cc_by_nc
"Lycopodium fastigiatum. Small plant showing prostrate aerial stems and stalked strobili terminal on the branches.
© Leon Perrie CC BY-NC 4.0",1,cc_by_nc
"Lycopodium scariosum. Plants scrambling over a clay bank.
© Leon Perrie CC BY-NC 4.0",1,cc_by_nc
"Lycopodium volubile. Apex of aerial stem showing leaves flattened in one plane.
© Leon Perrie CC BY-NC 4.0",1,cc_by_nc
"Massey University encourages public access to University information and provides online access to some University services. However, all material published on this website is protected so far as is allowed by the provisions of the Copyright Act 1994 (""the Act"").

Apart from any use permitted by the Act, the University grants users of this website a licence (within the meaning of the Act) to download, print, share or otherwise reproduce the information for non-commercial purposes only.",1,cc_by_nc
"Measuring the Efficacy of Repellent on House Sparrows (Passer domesticus), by Kristie E. Cameron, Roxanne J. Wassenaar, Ayellet Panapasa, Kelsey J. Brown, Angela D. Halliday, Kaitlyn R. Lodge- Osborn, Emily A. Robson, Joanne P. Aley, Graham Jones, Jodi R. Salinsky, Diane L. Fraser, and Nigel J. Adams, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
Medium-density dwellings in Auckland and the building regulations by Roger Birchmore is licensed under a Creative Commons Attribution NonCommercial 4.0 International License,1,cc_by_nc
